Record_ID,Company,Date,Month,Month_Name,Quarter,Year,Department,Region,Business_Unit,Project_Type,Client_Segment,Employees_Assigned,Hourly_Rate_EUR,Revenue,Visible_Cost,Gross_Margin,Delay_Hours,Rework_Hours,Meeting_Hours,Overtime_Hours,Idle_Hours,Incidents,SLA_Breaches,Manual_Tasks,Automation_Level,Customer_Satisfaction,Employee_Satisfaction,Productivity_Score,Delay_Cost,Rework_Cost,Meeting_Cost,Overtime_Cost,Idle_Cost,Incident_Cost,SLA_Breach_Cost,Manual_Process_Cost,Hidden_Cost,Profit_After_Hidden_Cost,Hidden_Cost_Rate,Risk_Level
OT-04053,OrionTech,2026-01-06,1,Jan,Q1,2026,IT,Spain,Telecom Platforms,Compliance,Enterprise,8,46.98,11354.49,8487.86,2866.63,3.3,6.0,7.7,2.4,1.9,7,3,46,44.8,75.2,74.6,62.3,209.3,338.26,520.91,169.13,75.87,3296.54,1676.8,656.1,6942.91,-4076.28,0.6115,High
OT-01822,OrionTech,2026-01-06,1,Jan,Q1,2026,Marketing,Spain,Corporate Services,Commercial Growth,Public Sector,36,51.03,11807.82,6047.56,5760.26,6.3,1.5,15.4,7.0,0.3,2,1,20,47.3,83.4,75.8,72.1,434.01,91.85,5092.39,535.82,13.01,740.92,663.43,295.82,7867.25,-2106.99,0.6663,High
OT-00207,OrionTech,2026-01-06,1,Jan,Q1,2026,Customer Support,Spain,Telecom Platforms,Client Delivery,Enterprise,37,48.64,17391.72,12570.83,4820.89,18.3,0.4,7.7,4.4,1.9,3,1,20,31.1,75.6,73.3,63.4,1201.65,23.35,2494.36,321.02,78.55,1153.01,798.76,368.64,6439.34,-1618.45,0.3703,High
OT-04733,OrionTech,2026-01-06,1,Jan,Q1,2026,Finance,Europe,Cybersecurity,Transformation,Mid-Market,34,41.84,19009.4,13091.63,5917.77,1.1,4.3,5.7,5.6,0.6,2,0,19,80.2,80.8,69.1,80.2,62.13,215.89,1459.55,351.46,21.34,1340.48,0.0,86.57,3537.42,2380.35,0.1861,High
OT-03582,OrionTech,2026-01-07,1,Jan,Q1,2026,HR,North America,Corporate Services,Client Delivery,Strategic Accounts,36,39.96,13870.3,6545.41,7324.89,7.5,3.7,12.9,2.0,1.6,3,0,38,57.3,82.7,82.4,77.1,404.6,177.42,3340.34,119.88,54.35,1102.78,0.0,356.62,5555.99,1768.9,0.4006,High
OT-02107,OrionTech,2026-01-07,1,Jan,Q1,2026,Finance,Spain,Cloud & Data,Client Delivery,SME,34,33.45,16968.91,9114.14,7854.77,4.6,1.5,6.0,0.5,2.9,0,1,20,88.7,78.5,83.5,81.6,207.72,60.21,1228.28,25.09,82.45,0.0,572.87,41.58,2218.2,5636.57,0.1307,Medium
OT-04286,OrionTech,2026-01-07,1,Jan,Q1,2026,Marketing,Spain,Cloud & Data,Support,Strategic Accounts,48,48.86,35505.58,27037.19,8468.39,7.8,2.4,11.8,4.5,0.5,2,0,32,49.9,80.1,72.3,70.4,514.5,140.72,4981.37,329.8,20.77,735.53,0.0,430.83,7153.52,1314.87,0.2015,High
OT-00128,OrionTech,2026-01-07,1,Jan,Q1,2026,Customer Support,Europe,Corporate Services,Commercial Growth,Enterprise,37,65.67,35372.62,19131.9,16240.72,6.1,1.4,10.4,3.7,3.1,2,2,41,95.0,68.0,67.9,75.1,540.79,110.33,4548.57,364.47,173.04,820.8,1367.34,74.04,7999.38,8241.34,0.2261,High
OT-04747,OrionTech,2026-01-07,1,Jan,Q1,2026,Sales,LATAM,Digital Services,Internal Operations,Mid-Market,39,51.93,20842.94,16441.92,4401.02,9.4,2.0,10.2,5.4,2.8,1,0,11,72.4,81.6,53.3,67.8,658.99,124.63,3718.4,420.63,123.59,311.61,0.0,86.71,5444.56,-1043.54,0.2612,High
OT-00489,OrionTech,2026-01-07,1,Jan,Q1,2026,Sales,Europe,Cloud & Data,Transformation,Enterprise,47,55.54,34866.05,25505.45,9360.6,2.4,4.3,15.2,2.9,4.4,1,1,2,66.6,78.8,78.1,78.3,179.95,286.59,7142.0,241.6,207.72,272.02,668.79,20.41,9019.08,341.52,0.2587,High
OT-03187,OrionTech,2026-01-07,1,Jan,Q1,2026,Operations,APAC,Banking Solutions,Support,Enterprise,30,43.63,26002.89,18312.04,7690.85,14.5,0.8,11.1,5.2,1.5,3,4,22,52.6,64.6,69.3,66.2,854.06,41.88,2615.18,340.31,55.63,1341.32,3652.34,250.24,9150.96,-1460.11,0.3519,High
OT-00657,OrionTech,2026-01-07,1,Jan,Q1,2026,Customer Support,Europe,Digital Services,Transformation,SME,39,41.92,14313.44,7087.35,7226.09,8.2,5.0,9.8,1.5,1.3,6,2,20,51.6,65.7,75.7,68.4,464.05,251.52,2883.93,94.32,46.32,2799.96,1639.24,223.18,8402.52,-1176.43,0.587,High
OT-04349,OrionTech,2026-01-07,1,Jan,Q1,2026,Legal & Compliance,Spain,Banking Solutions,Commercial Growth,Mid-Market,33,44.32,6938.74,3354.27,3584.47,8.3,5.7,18.3,3.2,1.4,1,1,6,48.2,88.2,69.4,64.3,496.61,303.15,4817.67,212.74,52.74,843.98,318.34,75.76,7120.99,-3536.52,1.0263,High
OT-00423,OrionTech,2026-01-07,1,Jan,Q1,2026,Finance,Spain,Telecom Platforms,Support,Mid-Market,44,58.26,46176.11,30898.45,15277.66,1.4,2.4,8.1,2.1,0.0,0,1,30,28.4,76.4,85.5,93.2,110.11,167.79,3737.5,183.52,0.0,0.0,467.99,688.28,5355.19,9922.47,0.116,Medium
OT-04846,OrionTech,2026-01-07,1,Jan,Q1,2026,IT,LATAM,Banking Solutions,Compliance,Enterprise,31,34.17,20679.77,15631.05,5048.72,9.3,12.9,8.4,2.5,13.1,3,3,31,65.3,63.5,87.5,66.6,429.0,528.95,1601.62,128.14,380.48,1905.87,2910.53,202.16,8086.75,-3038.03,0.391,High
OT-02937,OrionTech,2026-01-08,1,Jan,Q1,2026,Customer Support,Europe,Corporate Services,Client Delivery,Mid-Market,21,40.73,32158.92,17606.54,14552.38,8.0,9.4,11.5,4.9,12.5,8,2,35,55.0,64.7,70.8,73.8,439.88,459.43,1770.53,299.37,432.76,3654.01,1259.39,352.82,8668.19,5884.19,0.2695,High
OT-01148,OrionTech,2026-01-08,1,Jan,Q1,2026,Customer Support,Spain,Telecom Platforms,Compliance,Enterprise,7,45.77,22771.08,11206.51,11564.57,9.5,5.4,10.5,12.7,5.9,5,1,51,53.9,70.2,73.2,64.8,587.0,296.59,605.54,871.92,229.54,1720.1,318.81,591.85,5221.35,6343.22,0.2293,High
OT-04709,OrionTech,2026-01-08,1,Jan,Q1,2026,Sales,Europe,Banking Solutions,Client Delivery,Mid-Market,25,48.21,21488.18,14455.26,7032.92,5.0,0.7,9.9,15.7,1.1,1,0,33,40.0,75.2,71.8,65.6,325.42,40.5,2147.76,1135.35,45.08,269.52,0.0,525.01,4488.64,2544.28,0.2089,High
OT-00320,OrionTech,2026-01-08,1,Jan,Q1,2026,HR,Europe,Cybersecurity,Commercial Growth,SME,34,41.02,23631.62,10739.18,12892.44,2.7,4.0,14.5,2.9,6.3,2,2,33,67.0,97.2,82.8,79.0,149.52,196.9,3640.11,178.44,219.66,561.2,1150.78,245.69,6342.3,6550.14,0.2684,High
OT-03247,OrionTech,2026-01-08,1,Jan,Q1,2026,Legal & Compliance,Europe,Digital Services,Commercial Growth,Strategic Accounts,23,55.95,21156.74,13427.54,7729.2,3.1,2.4,8.2,1.7,2.6,3,3,19,49.8,79.1,72.4,76.1,234.15,161.14,1899.39,142.67,123.65,2465.74,1078.96,293.51,6399.21,1329.99,0.3025,High
OT-00089,OrionTech,2026-01-08,1,Jan,Q1,2026,Operations,Spain,Digital Services,Client Delivery,Enterprise,18,45.25,19249.55,12615.42,6634.13,14.1,4.4,10.7,3.0,5.3,3,2,23,59.2,75.4,61.0,65.0,861.33,238.92,1568.73,203.62,203.85,1228.37,779.41,233.54,5317.77,1316.36,0.2763,High
OT-01775,OrionTech,2026-01-08,1,Jan,Q1,2026,Sales,Spain,Cybersecurity,Commercial Growth,Strategic Accounts,45,31.48,32722.39,26912.48,5809.91,5.0,1.0,17.4,6.0,1.6,3,2,35,42.6,78.5,82.2,82.3,212.49,37.78,4436.79,283.32,42.81,1030.6,988.04,347.84,7379.67,-1569.76,0.2255,High
OT-03203,OrionTech,2026-01-09,1,Jan,Q1,2026,Finance,Spain,Digital Services,Compliance,Enterprise,51,68.61,23547.4,12871.27,10676.13,1.7,6.7,8.6,0.7,5.6,0,0,51,47.3,75.7,80.7,78.5,157.46,551.62,5416.62,72.04,326.58,0.0,0.0,1014.22,7538.54,3137.59,0.3201,High
OT-00645,OrionTech,2026-01-09,1,Jan,Q1,2026,Marketing,Europe,Corporate Services,Internal Operations,Strategic Accounts,19,55.75,18976.22,10913.08,8063.14,1.0,11.1,17.5,6.8,2.2,4,2,24,57.9,78.2,75.7,73.2,75.26,742.59,3336.64,568.65,104.25,1257.63,1584.72,309.81,7979.55,83.59,0.4205,High
OT-04083,OrionTech,2026-01-09,1,Jan,Q1,2026,Controlling,North America,Cybersecurity,Internal Operations,SME,17,65.87,28056.23,13926.13,14130.1,2.7,2.2,16.0,6.3,4.2,3,0,17,64.2,99.7,66.6,83.5,240.1,173.9,3225.0,622.47,235.16,1034.28,0.0,220.49,5751.4,8378.7,0.205,High
OT-04429,OrionTech,2026-01-09,1,Jan,Q1,2026,Controlling,Spain,Digital Services,Transformation,Public Sector,66,52.17,19709.25,9838.87,9870.38,2.3,1.7,9.6,2.2,3.6,0,0,21,75.0,83.2,87.7,90.7,161.99,106.43,5949.88,172.16,159.64,0.0,0.0,150.64,6700.74,3169.64,0.34,High
OT-01061,OrionTech,2026-01-09,1,Jan,Q1,2026,Sales,Spain,Digital Services,Internal Operations,SME,42,32.09,16461.55,12710.19,3751.36,6.1,3.8,8.7,0.8,1.0,0,0,24,72.8,88.4,69.5,77.8,264.26,146.33,2110.62,38.51,27.28,0.0,0.0,115.22,2702.22,1049.14,0.1642,Medium
OT-00911,OrionTech,2026-01-09,1,Jan,Q1,2026,Operations,APAC,Cybersecurity,Transformation,Strategic Accounts,63,45.6,17887.26,13137.09,4750.17,13.6,6.0,3.9,4.1,5.6,3,1,48,37.4,85.3,71.8,61.4,837.22,328.32,2016.71,280.44,217.06,1141.87,577.51,753.6,6152.73,-1402.56,0.344,High
OT-03627,OrionTech,2026-01-09,1,Jan,Q1,2026,Controlling,Spain,Cybersecurity,Internal Operations,Mid-Market,48,30.23,12744.47,5094.13,7650.34,4.4,5.2,8.4,3.1,1.6,0,0,16,67.8,85.3,84.6,98.1,179.57,188.64,2193.97,140.57,41.11,0.0,0.0,85.66,2829.52,4820.82,0.222,High
OT-03157,OrionTech,2026-01-09,1,Jan,Q1,2026,Operations,Europe,Banking Solutions,Commercial Growth,Strategic Accounts,46,47.95,31404.2,19547.81,11856.39,6.5,1.9,9.0,9.3,3.4,1,3,32,31.1,58.2,69.5,79.4,420.76,109.33,3573.23,668.9,138.58,525.78,2822.29,581.46,8840.33,3016.06,0.2815,High
OT-02922,OrionTech,2026-01-09,1,Jan,Q1,2026,Customer Support,APAC,Cybersecurity,Transformation,Public Sector,64,37.36,25530.67,18365.66,7165.01,0.9,2.5,4.0,9.8,1.0,2,2,9,63.7,70.9,65.7,80.2,45.39,112.08,1721.55,549.19,31.76,758.76,809.77,67.13,4095.63,3069.38,0.1604,Medium
OT-03678,OrionTech,2026-01-09,1,Jan,Q1,2026,Operations,LATAM,Cloud & Data,Client Delivery,Mid-Market,38,44.73,28827.78,20410.87,8416.91,14.5,1.6,4.6,1.7,0.9,2,2,16,42.1,71.4,76.7,56.7,875.59,85.88,1407.38,114.06,34.22,762.93,1437.67,227.91,4945.64,3471.27,0.1716,Medium
OT-04306,OrionTech,2026-01-09,1,Jan,Q1,2026,Marketing,Spain,Cloud & Data,Support,Strategic Accounts,57,55.94,27741.57,19121.95,8619.62,5.5,7.5,11.4,6.8,2.1,2,0,35,46.7,87.4,75.6,75.1,415.35,503.46,6542.97,570.59,99.85,531.16,0.0,573.96,9237.34,-617.72,0.333,High
OT-04298,OrionTech,2026-01-09,1,Jan,Q1,2026,Operations,Spain,Telecom Platforms,Support,Strategic Accounts,35,37.42,26483.55,16114.41,10369.14,7.6,7.3,7.5,13.5,5.2,3,0,20,45.1,77.8,69.3,68.3,383.93,327.8,1768.1,757.76,165.4,1611.85,0.0,225.98,5240.82,5128.32,0.1979,High
OT-02121,OrionTech,2026-01-09,1,Jan,Q1,2026,Marketing,APAC,Corporate Services,Compliance,Mid-Market,24,45.36,24452.06,13471.62,10980.44,5.2,2.3,1.7,5.7,2.6,0,1,16,78.3,89.2,66.4,86.3,318.43,125.19,333.12,387.83,100.25,0.0,391.65,86.62,1743.09,9237.35,0.0713,Low
OT-03432,OrionTech,2026-01-09,1,Jan,Q1,2026,Marketing,Spain,Banking Solutions,Support,SME,47,33.05,19687.11,15064.85,4622.26,16.1,3.4,8.9,3.0,1.6,1,3,20,56.9,68.7,79.4,67.6,718.34,134.84,2488.47,148.72,44.95,363.54,1674.2,156.69,5729.75,-1107.49,0.291,High
OT-02995,OrionTech,2026-01-09,1,Jan,Q1,2026,Sales,North America,Corporate Services,Transformation,Strategic Accounts,65,54.27,45732.05,33997.18,11734.87,10.0,1.0,14.4,5.4,1.9,2,2,22,83.2,78.9,56.1,69.4,732.65,65.12,9143.41,439.59,87.65,658.7,636.28,110.32,11873.72,-138.85,0.2596,High
OT-00864,OrionTech,2026-01-10,1,Jan,Q1,2026,IT,Europe,Digital Services,Support,Enterprise,45,38.74,31944.23,21943.08,10001.15,8.5,5.5,11.5,4.8,5.1,4,2,13,62.5,72.8,65.8,72.2,444.54,255.68,3608.63,278.93,167.94,2068.23,1885.57,103.87,8813.39,1187.76,0.2759,High
OT-01825,OrionTech,2026-01-10,1,Jan,Q1,2026,Sales,Europe,Banking Solutions,Internal Operations,SME,60,46.47,51837.04,30591.99,21245.05,2.0,3.5,22.2,4.6,0.9,1,2,5,57.5,81.6,67.5,83.9,125.47,195.17,11141.65,320.64,35.55,354.79,872.9,54.31,13100.48,8144.57,0.2527,High
OT-01558,OrionTech,2026-01-10,1,Jan,Q1,2026,Operations,North America,Telecom Platforms,Support,Mid-Market,5,79.64,20320.05,11098.01,9222.04,6.7,0.0,10.5,3.1,0.5,0,0,50,68.4,76.7,67.5,65.9,720.34,0.0,752.6,370.33,33.85,0.0,0.0,692.07,2569.19,6652.85,0.1264,Medium
OT-03847,OrionTech,2026-01-10,1,Jan,Q1,2026,Customer Support,LATAM,Digital Services,Support,Mid-Market,35,39.9,15216.87,11255.61,3961.26,4.7,3.5,10.2,9.9,4.0,6,0,40,55.3,93.3,78.0,69.6,253.17,167.58,2563.97,592.52,135.66,2824.72,0.0,392.38,6930.0,-2968.74,0.4554,High
OT-01058,OrionTech,2026-01-10,1,Jan,Q1,2026,Operations,LATAM,Digital Services,Client Delivery,Strategic Accounts,8,33.97,24023.39,18723.63,5299.76,11.1,5.3,8.4,3.2,5.4,1,3,33,49.8,83.5,58.2,74.3,509.04,216.05,410.9,163.06,155.92,515.08,2151.55,309.51,4431.11,868.65,0.1844,High
OT-04974,OrionTech,2026-01-10,1,Jan,Q1,2026,Operations,North America,Cybersecurity,Commercial Growth,Enterprise,29,64.78,38603.52,25017.47,13586.05,6.6,4.3,9.3,1.5,3.6,1,1,36,57.9,74.3,68.1,66.2,577.19,334.26,3144.81,145.76,198.23,442.09,1022.29,539.99,6404.62,7181.43,0.1659,Medium
OT-01691,OrionTech,2026-01-10,1,Jan,Q1,2026,IT,Spain,Telecom Platforms,Client Delivery,Mid-Market,29,39.23,40369.22,27723.47,12645.75,6.0,0.7,11.8,10.9,0.9,4,1,20,83.0,75.5,70.0,77.9,317.76,32.95,2416.41,641.41,30.01,1807.77,775.21,73.36,6094.88,6550.87,0.151,Medium
OT-00173,OrionTech,2026-01-10,1,Jan,Q1,2026,Marketing,Europe,Corporate Services,Support,Enterprise,25,49.72,36706.09,25840.16,10865.93,1.5,3.2,9.8,9.8,0.4,1,1,32,55.3,81.2,73.9,69.3,100.68,190.92,2192.65,730.88,16.9,321.49,551.29,391.16,4495.97,6369.96,0.1225,Medium
OT-04504,OrionTech,2026-01-10,1,Jan,Q1,2026,IT,LATAM,Digital Services,Client Delivery,Mid-Market,36,43.09,25610.75,16681.61,8929.14,5.0,1.3,10.3,4.4,3.8,7,0,45,59.1,71.4,61.9,68.3,290.86,67.22,2876.0,284.39,139.18,4504.48,0.0,436.19,8598.32,330.82,0.3357,High
OT-00370,OrionTech,2026-01-10,1,Jan,Q1,2026,IT,North America,Digital Services,Compliance,Enterprise,27,56.28,28100.17,18933.02,9167.15,3.4,6.6,14.8,3.2,4.9,7,2,38,54.8,60.7,60.8,67.1,258.33,445.74,4048.11,270.14,234.41,3172.59,2029.81,531.67,10990.8,-1823.65,0.3911,High
OT-03226,OrionTech,2026-01-10,1,Jan,Q1,2026,HR,Europe,Banking Solutions,Client Delivery,Mid-Market,36,50.09,16194.31,6825.85,9368.46,1.2,1.1,10.1,6.8,0.6,2,1,42,57.1,86.2,71.5,84.1,81.15,66.12,3278.29,510.92,25.55,661.46,293.93,496.39,5413.81,3954.65,0.3343,High
OT-01870,OrionTech,2026-01-10,1,Jan,Q1,2026,Marketing,North America,Corporate Services,Transformation,Enterprise,51,65.39,34563.53,25808.75,8754.78,4.7,4.5,9.9,0.1,1.0,6,0,24,70.0,74.3,75.7,84.0,414.9,353.11,5942.77,9.81,55.58,1740.27,0.0,258.94,8775.38,-20.6,0.2539,High
OT-02575,OrionTech,2026-01-10,1,Jan,Q1,2026,Sales,Europe,Corporate Services,Transformation,Enterprise,40,24.15,24859.94,18762.83,6097.11,3.0,1.3,16.1,5.7,3.0,1,0,7,56.5,74.1,74.8,80.7,97.81,37.67,2799.47,206.48,61.58,264.29,0.0,40.45,3507.75,2589.36,0.1411,Medium
OT-04276,OrionTech,2026-01-11,1,Jan,Q1,2026,HR,Spain,Corporate Services,Client Delivery,Enterprise,18,53.63,17541.52,7021.71,10519.81,1.7,0.9,8.0,0.0,8.7,1,0,27,39.3,76.8,79.9,87.6,123.08,57.92,1390.09,0.0,396.59,287.22,0.0,483.42,2738.32,7781.49,0.1561,Medium
OT-02662,OrionTech,2026-01-11,1,Jan,Q1,2026,HR,North America,Banking Solutions,Client Delivery,SME,41,66.07,14626.96,7734.4,6892.56,1.4,1.1,14.3,3.8,5.3,0,0,48,40.8,82.1,72.0,80.6,124.87,87.21,6972.63,376.6,297.65,0.0,0.0,1032.59,8891.55,-1998.99,0.6079,High
OT-00002,OrionTech,2026-01-11,1,Jan,Q1,2026,Customer Support,LATAM,Corporate Services,Transformation,Strategic Accounts,29,46.71,37664.33,24695.79,12968.54,7.1,3.4,9.2,9.5,3.0,2,4,50,60.7,68.0,73.7,72.4,447.72,190.58,2243.2,665.62,119.11,852.21,3490.2,504.82,8513.46,4455.08,0.226,High
OT-00734,OrionTech,2026-01-11,1,Jan,Q1,2026,Customer Support,APAC,Corporate Services,Client Delivery,SME,31,39.01,24454.4,17709.53,6744.87,8.9,8.8,10.1,5.4,0.3,3,3,23,46.7,62.7,81.0,65.5,468.71,411.95,2198.53,315.98,9.95,1248.27,1171.63,263.02,6088.04,656.83,0.249,High
OT-02447,OrionTech,2026-01-11,1,Jan,Q1,2026,Customer Support,Europe,Banking Solutions,Transformation,Enterprise,51,55.63,16475.84,10910.83,5565.01,3.1,3.3,14.3,4.6,3.2,0,3,35,62.3,65.7,61.3,65.9,232.81,220.29,7302.77,383.85,151.31,0.0,2747.46,403.72,11442.21,-5877.2,0.6945,High
OT-02320,OrionTech,2026-01-11,1,Jan,Q1,2026,Sales,Spain,Telecom Platforms,Commercial Growth,Enterprise,25,41.22,48605.42,37586.79,11018.63,6.0,2.0,13.1,4.5,4.2,0,1,27,28.9,94.6,70.4,67.5,333.88,98.93,2429.92,278.24,147.16,0.0,552.83,435.22,4276.18,6742.45,0.088,Medium
OT-02212,OrionTech,2026-01-11,1,Jan,Q1,2026,IT,Spain,Banking Solutions,Commercial Growth,Enterprise,40,54.26,23160.88,19129.94,4030.94,4.7,0.6,6.3,8.8,1.4,7,3,15,66.9,75.0,69.9,85.2,344.28,39.07,2461.23,716.23,64.57,3358.1,1643.0,148.17,8774.65,-4743.71,0.3789,High
OT-01278,OrionTech,2026-01-11,1,Jan,Q1,2026,Marketing,Europe,Corporate Services,Client Delivery,Enterprise,17,28.5,30485.55,23697.71,6787.84,5.1,3.7,12.6,4.0,4.2,1,1,23,95.0,78.4,83.3,73.8,196.22,126.54,1098.85,171.0,101.75,346.62,954.05,18.03,3013.06,3774.78,0.0988,Low
OT-03544,OrionTech,2026-01-11,1,Jan,Q1,2026,Marketing,Europe,Digital Services,Client Delivery,Enterprise,53,44.91,10217.39,7233.46,2983.93,4.9,0.7,19.6,6.8,1.5,2,2,2,19.7,87.2,84.7,53.4,297.08,37.72,8397.45,458.08,57.26,711.09,1690.99,39.67,11689.34,-8705.41,1.1441,High
OT-03387,OrionTech,2026-01-11,1,Jan,Q1,2026,Operations,Europe,Cloud & Data,Transformation,Strategic Accounts,28,45.67,26331.93,15527.13,10804.8,12.4,1.4,2.7,4.6,3.1,3,2,16,66.4,84.2,60.2,78.4,764.52,76.73,621.48,315.12,120.34,1363.21,721.69,135.04,4118.13,6686.67,0.1564,Medium
OT-00836,OrionTech,2026-01-12,1,Jan,Q1,2026,Customer Support,LATAM,Corporate Services,Internal Operations,Strategic Accounts,12,39.94,36902.94,19314.4,17588.54,11.5,0.6,7.7,7.6,2.4,0,0,75,52.9,66.4,70.7,73.9,620.07,28.76,664.28,455.32,81.48,0.0,0.0,775.98,2625.89,14962.65,0.0712,Medium
OT-03866,OrionTech,2026-01-12,1,Jan,Q1,2026,IT,LATAM,Digital Services,Support,SME,47,31.58,17003.74,14990.46,2013.28,5.5,5.2,9.0,0.1,1.8,3,1,34,75.1,82.0,58.3,62.4,234.48,197.06,2404.5,4.74,48.32,1402.02,291.64,147.05,4729.81,-2716.53,0.2782,High
OT-01611,OrionTech,2026-01-12,1,Jan,Q1,2026,Customer Support,North America,Corporate Services,Client Delivery,Enterprise,32,58.97,29735.4,21312.3,8423.1,5.4,4.6,11.8,7.1,1.8,1,0,24,69.7,72.2,66.2,69.2,429.89,325.51,4008.07,628.03,90.22,329.04,0.0,235.86,6046.62,2376.48,0.2033,High
OT-01339,OrionTech,2026-01-12,1,Jan,Q1,2026,Sales,Europe,Corporate Services,Client Delivery,SME,21,50.13,39570.7,23891.9,15678.8,2.0,1.8,13.6,11.1,5.0,1,0,22,82.8,82.2,76.8,75.0,135.35,108.28,2577.08,834.66,213.05,303.85,0.0,104.33,4276.6,11402.2,0.1081,Medium
OT-03224,OrionTech,2026-01-12,1,Jan,Q1,2026,Operations,Spain,Cloud & Data,Transformation,Enterprise,45,34.74,21387.0,16076.23,5310.77,2.6,1.5,5.4,1.6,9.4,1,1,46,51.5,67.5,71.2,67.4,121.94,62.53,1519.53,83.38,277.57,544.67,319.09,426.28,3354.99,1955.78,0.1569,Medium
OT-03223,OrionTech,2026-01-12,1,Jan,Q1,2026,IT,Europe,Banking Solutions,Client Delivery,Mid-Market,26,50.8,37088.63,27282.8,9805.83,1.3,5.9,9.0,11.6,1.5,6,3,44,58.5,64.1,78.7,72.9,89.15,359.66,2139.7,883.92,64.77,3716.47,1733.5,510.18,9497.35,308.48,0.2561,High
OT-03480,OrionTech,2026-01-13,1,Jan,Q1,2026,Marketing,Spain,Banking Solutions,Client Delivery,Enterprise,69,47.1,47098.77,30533.61,16565.16,3.3,0.4,14.5,4.4,1.7,1,0,18,46.3,99.1,86.5,75.8,209.83,22.61,8482.24,310.86,68.06,279.83,0.0,250.4,9623.83,6941.33,0.2043,High
OT-04915,OrionTech,2026-01-13,1,Jan,Q1,2026,Sales,APAC,Cybersecurity,Compliance,Enterprise,55,40.43,29497.75,20147.21,9350.54,9.9,1.5,7.8,5.1,1.2,0,1,26,74.9,89.7,76.8,72.6,540.35,72.77,3122.0,309.29,41.24,0.0,485.38,145.12,4716.15,4634.39,0.1599,Medium
OT-00210,OrionTech,2026-01-13,1,Jan,Q1,2026,Sales,Spain,Telecom Platforms,Commercial Growth,Strategic Accounts,53,58.67,26860.51,14340.21,12520.3,1.3,2.6,13.2,4.4,3.6,1,0,24,36.6,72.6,64.0,57.0,102.97,183.05,7388.2,387.22,179.53,333.07,0.0,491.0,9065.04,3455.26,0.3375,High
OT-02449,OrionTech,2026-01-13,1,Jan,Q1,2026,IT,LATAM,Cloud & Data,Compliance,Mid-Market,61,24.0,22118.92,13150.76,8968.16,4.7,11.3,5.0,6.6,2.3,9,3,28,40.1,80.9,69.3,68.7,152.28,325.44,1317.6,237.6,46.92,4639.31,1438.89,221.39,8379.43,588.73,0.3788,High
OT-01242,OrionTech,2026-01-13,1,Jan,Q1,2026,Operations,Spain,Corporate Services,Support,SME,36,44.27,32588.39,24209.73,8378.66,3.2,7.1,4.0,2.3,2.8,1,1,34,59.5,67.3,74.1,64.5,191.25,377.18,1147.48,152.73,105.36,535.93,707.02,335.28,3552.23,4826.43,0.109,Medium
OT-00602,OrionTech,2026-01-13,1,Jan,Q1,2026,Operations,Spain,Banking Solutions,Internal Operations,SME,31,41.32,26468.78,16765.08,9703.7,5.3,10.3,12.3,3.2,8.3,5,4,23,69.5,76.5,78.3,65.1,295.64,510.72,2835.96,198.34,291.51,2265.93,2175.42,159.42,8732.94,970.76,0.3299,High
OT-01731,OrionTech,2026-01-13,1,Jan,Q1,2026,Customer Support,Spain,Telecom Platforms,Transformation,SME,12,33.79,15906.64,12285.67,3620.97,4.5,2.6,10.6,6.1,4.2,3,3,16,66.6,80.0,73.6,64.3,205.27,105.42,773.66,309.18,120.63,1303.56,860.96,99.32,3778.0,-157.03,0.2375,High
OT-00402,OrionTech,2026-01-13,1,Jan,Q1,2026,HR,Europe,Banking Solutions,Support,Public Sector,66,43.06,11221.73,5974.11,5247.62,4.2,1.8,11.7,5.8,5.4,2,0,37,65.9,97.4,65.2,82.1,244.15,93.01,5985.17,374.62,197.65,709.65,0.0,298.81,7903.06,-2655.44,0.7043,High
OT-02096,OrionTech,2026-01-13,1,Jan,Q1,2026,IT,APAC,Cloud & Data,Commercial Growth,Mid-Market,50,47.96,17769.88,13995.92,3773.96,2.0,18.5,12.6,10.0,10.2,4,2,36,72.3,87.9,79.8,70.4,129.49,1064.71,5438.66,719.4,415.81,1783.76,1243.22,263.04,11058.09,-7284.13,0.6223,High
OT-01469,OrionTech,2026-01-13,1,Jan,Q1,2026,Finance,Spain,Digital Services,Support,Mid-Market,23,47.25,18270.83,9416.07,8854.76,5.0,3.5,8.5,3.1,4.2,0,0,23,42.4,75.9,84.9,83.0,318.94,198.45,1662.73,219.71,168.68,0.0,0.0,344.28,2912.79,5941.97,0.1594,Medium
OT-01914,OrionTech,2026-01-13,1,Jan,Q1,2026,Finance,Spain,Cloud & Data,Client Delivery,Strategic Accounts,27,40.8,19262.21,9884.48,9377.73,4.0,1.1,11.0,4.2,0.6,0,0,30,50.9,82.2,73.6,70.4,220.32,53.86,2181.17,257.04,20.81,0.0,0.0,330.54,3063.74,6313.99,0.1591,Medium
OT-00050,OrionTech,2026-01-13,1,Jan,Q1,2026,Legal & Compliance,Spain,Cybersecurity,Transformation,Enterprise,34,45.54,25106.97,11440.98,13665.99,1.0,1.6,13.9,5.2,2.9,2,0,31,50.7,75.3,79.1,89.3,61.48,87.44,3874.0,355.21,112.26,2239.38,0.0,382.79,7112.56,6553.43,0.2833,High
